,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,602,615,617,619,620,621,622,623,624,625,626,627,628,633,637,640,645,646,647,649,650,651,652,653,654,766,767,2061,2125,2136,2137,2142,2146,2147,2148,2166,2197
766,0.0,0.0,0.0,0.0,0.0,0.0,113.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
767,0.0,0.0,0.0,0.0,0.0,0.0,70.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.43,0.0,0.0
2061,24.15,115.34,4.53,0.0,0.0,0.0,0.0,15.95,107.3,73.68,1.35,80.46,28.87,4.37,1.21,1.0,1.83,0.0,7.16,1.0,1.0,1.77,1.0,3.0,43.52,77.74,67.4,91.79,9.42,4.06,50.78,5.13,119.61,2.68,20.05,101.68,1.32,1.51,2.27,51.23,40.94,28.02,3.58,2.56,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
2125,1.0,7.35,1.0,0.0,0.0,0.0,0.0,20.46,15.27,9.87,1.05,7.31,2.19,8.9,2.99,0.0,2.68,0.0,1.92,1.0,0.0,2.39,1.0,7.68,10.49,27.88,11.45,8.03,1.38,6.18,12.33,7.89,11.58,3.99,4.32,3.57,7.81,16.33,12.28,14.26,3.8,18.14,3.14,1.66,0.0,0.0,4.92,0.0,1.0,1.0,3.27,0.0,1.0,0.0,1.0,1.38
2136,1.0,6.22,1.0,0.0,0.0,0.0,0.0,6.94,6.56,3.22,1.05,2.51,1.05,3.96,1.1,1.0,0.0,0.0,1.05,1.0,1.0,0.0,0.0,1.52,3.79,3.4,3.85,3.88,1.05,4.29,8.55,4.64,3.86,2.42,2.3,3.53,2.73,3.33,3.72,5.38,3.11,5.69,1.46,1.66,0.0,0.0,2.64,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.05
2137,1.0,6.22,1.14,0.0,0.0,0.0,0.0,3.37,3.04,1.61,1.05,2.51,1.05,1.79,1.1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.9,3.08,1.93,1.94,1.05,1.94,4.27,4.64,3.86,2.42,1.15,3.9,1.36,1.51,1.86,2.69,3.11,2.84,1.46,1.0,0.0,0.0,1.32,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.05
2142,1.0,6.22,1.0,0.0,0.0,0.0,0.0,16.54,8.41,10.5,1.39,10.5,3.11,7.05,2.4,1.0,1.0,0.0,1.05,1.0,1.0,1.0,1.0,1.83,14.47,30.33,16.82,9.14,1.05,4.74,9.45,5.6,16.3,2.73,2.54,3.9,11.64,21.7,18.46,20.17,3.43,25.82,3.72,1.66,0.0,0.0,4.78,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.05,1.05
2146,1.0,10.83,1.39,0.0,0.0,0.0,0.0,5.54,3.28,1.97,1.05,2.77,1.05,2.19,8.99,0.0,1.0,0.0,1.05,1.0,0.0,1.0,1.0,1.0,1.9,17.93,1.94,1.94,1.05,2.15,4.27,19.23,4.05,2.42,1.15,3.9,1.78,4.36,2.05,2.69,8.21,4.31,1.46,1.05,0.0,0.0,1.32,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.05
2147,1.0,6.22,1.05,0.0,0.0,0.0,0.0,3.37,2.97,1.61,1.05,2.51,1.05,1.79,1.1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9,3.08,1.93,1.94,1.02,1.94,4.27,4.25,3.86,2.42,1.15,3.9,1.23,1.51,1.86,2.69,3.11,2.84,1.46,1.0,0.0,0.0,1.32,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.05
2148,0.0,0.0,0.0,0.0,0.0,0.0,112.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2166,1.05,13.74,1.0,0.0,0.0,0.0,0.0,9.11,7.25,3.93,1.05,14.05,2.31,35.86,20.07,1.05,2.2,0.0,1.16,0.0,1.05,2.16,1.05,9.29,34.72,121.75,8.92,72.5,1.13,35.93,12.0,19.15,17.82,3.27,3.1,8.62,4.25,47.46,8.19,5.13,10.86,17.15,3.24,1.05,0.0,0.0,3.68,1.05,1.05,1.05,1.33,1.05,1.05,0.0,0.0,1.51
2197,1.0,238.79,1.0,0.0,0.0,0.0,0.0,3.37,98.49,210.72,1.0,2.27,1.0,3.58,1.0,1.0,1.0,0.0,2.34,1.0,1.0,1.0,1.0,1.39,29.01,2.78,46.9,3.51,1.0,17.24,111.54,4.2,3.49,2.19,58.13,61.54,1.98,2.75,3.4,6.28,44.03,17.49,3.15,2.23,0.0,0.0,1.19,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0
