od_no,o_zone_id,d_zone_id,o_zone_agent_type_cover_flag,d_zone_agent_type_cover_flag,path_id,information_type,agent_type,demand_period,volume,assign_volume,subarea_flag,sensor_flag,toll,travel_time,VDF_travel_time,travel_time_without_access_link,#_of_nodes,distance_kmOD0,OD1,OD2,OD3,OD4,OD5,OD6,OD7,OD8,OD9,OD10,OD11,OD12,OD13,OD14,OD15,OD16,OD17,OD18,OD19,
2474,2142,9,0,0,0,0,sov,PM,1.00,0,1,1,0.0,22.4,22.3547,22.3547,12,7.3663,8.410000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2475,2142,9,0,0,1,0,sov,PM,13.56,0,1,1,0.0,15.9,15.9206,15.9206,18,7.8085,8.410000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2476,2142,10,0,0,0,0,sov,PM,1.01,0,1,1,0.0,22.9,22.8774,22.8774,14,7.6112,10.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2477,2142,10,0,0,1,0,sov,PM,13.83,0,1,1,0.0,16.4,16.4433,16.4433,20,8.0533,10.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2478,2142,12,0,0,0,0,sov,PM,0.49,0,1,1,0.0,22.1,22.1141,22.1141,13,7.3286,10.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2479,2142,12,0,0,1,0,sov,PM,1.74,0,1,1,0.0,15.7,15.6800,15.6800,19,7.7708,10.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2480,2142,12,0,0,2,0,sov,PM,14.10,0,1,1,0.0,15.8,15.7576,15.7576,18,7.8349,10.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2481,2142,14,0,0,0,0,sov,PM,6.38,0,1,1,0.0,13.9,13.8779,13.8779,14,7.0762,7.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2482,2142,16,0,0,0,0,sov,PM,1.00,0,1,1,0.0,9.0,9.0141,9.0141,9,4.8067,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2483,2142,17,0,0,0,0,sov,PM,1.00,0,1,1,0.0,10.5,10.5304,10.5304,9,5.1840,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2484,2142,19,0,0,0,0,sov,PM,1.72,0,1,1,0.0,21.7,21.6908,21.6908,12,7.0645,1.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2485,2142,19,0,0,1,0,sov,PM,2.52,0,1,1,0.0,15.3,15.2567,15.2567,18,7.5066,1.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2486,2142,602,0,0,0,0,sov,PM,1.35,0,1,1,0.0,21.9,21.8544,21.8544,17,10.2609,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2487,2142,615,0,0,0,0,sov,PM,1.00,0,1,1,0.0,11.5,11.5466,11.5466,8,5.2376,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2488,2142,617,0,0,0,0,sov,PM,1.00,0,1,1,0.0,13.8,13.7704,13.7704,11,6.7659,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2489,2142,619,0,0,0,0,sov,PM,1.00,0,1,1,0.0,10.7,10.6728,10.6728,8,4.6342,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2490,2142,620,0,0,0,0,sov,PM,1.00,0,1,1,0.0,6.8,6.7556,6.7556,6,2.9542,1.830000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2491,2142,621,0,0,0,0,sov,PM,0.40,0,1,1,0.0,19.9,19.8518,19.8518,10,5.5405,14.470000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2492,2142,621,0,0,1,0,sov,PM,8.82,0,1,1,0.0,13.4,13.4176,13.4176,16,5.9826,14.470000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2493,2142,622,0,0,1,0,sov,PM,17.83,0,1,1,0.0,14.1,14.0742,14.0742,14,6.9792,30.330000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2494,2142,622,0,0,0,0,sov,PM,0.36,0,1,1,0.0,21.5,21.5266,21.5266,14,7.2505,30.330000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2495,2142,622,0,0,2,0,sov,PM,47.04,0,1,1,0.0,14.3,14.2764,14.2764,16,7.1894,30.330000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2496,2142,623,0,0,0,0,sov,PM,0.27,0,1,1,0.0,17.4,17.4341,17.4341,9,4.3262,16.820000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2497,2142,623,0,0,1,0,sov,PM,12.37,0,1,1,0.0,11.0,10.9999,10.9999,15,4.7683,16.820000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2498,2142,624,0,0,0,0,sov,PM,0.37,0,1,1,0.0,19.1,19.1418,19.1418,9,5.2457,9.140000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2499,2142,624,0,0,1,0,sov,PM,12.21,0,1,1,0.0,12.7,12.7077,12.7077,15,5.6878,9.140000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2500,2142,625,0,0,0,0,sov,PM,0.41,0,1,1,0.0,20.0,20.0107,20.0107,10,6.0329,1.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2501,2142,625,0,0,1,0,sov,PM,1.92,0,1,1,0.0,13.6,13.5765,13.5765,16,6.4750,1.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2502,2142,626,0,0,0,0,sov,PM,0.47,0,1,1,0.0,21.3,21.3198,21.3198,10,6.4693,4.740000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2503,2142,626,0,0,1,0,sov,PM,6.55,0,1,1,0.0,14.9,14.8857,14.8857,16,6.9114,4.740000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2504,2142,627,0,0,0,0,sov,PM,0.93,0,1,1,0.0,20.5,20.4694,20.4694,10,6.1472,9.450000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2505,2142,627,0,0,1,0,sov,PM,12.55,0,1,1,0.0,14.0,14.0353,14.0353,16,6.5893,9.450000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2506,2142,628,0,0,0,0,sov,PM,22.73,0,1,1,0.0,14.1,14.1032,14.1032,14,6.9889,5.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2507,2142,628,0,0,1,0,sov,PM,4.40,0,1,1,0.0,14.1,14.1420,14.1420,14,7.0378,5.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2508,2142,633,0,0,0,0,sov,PM,0.44,0,1,1,0.0,20.7,20.6599,20.6599,11,6.2794,16.299999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2509,2142,633,0,0,1,0,sov,PM,21.24,0,1,1,0.0,14.2,14.2257,14.2257,17,6.7215,16.299999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2510,2142,637,0,0,0,0,sov,PM,0.50,0,1,1,0.0,22.6,22.6473,22.6473,13,7.3293,2.730000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2511,2142,637,0,0,1,0,sov,PM,1.74,0,1,1,0.0,16.1,16.1477,16.1477,19,7.7800,2.730000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2512,2142,637,0,0,3,0,sov,PM,1.25,0,1,1,0.0,16.3,16.2908,16.2908,18,7.8355,2.730000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2513,2142,637,0,0,2,0,sov,PM,1.77,0,1,1,0.0,16.2,16.2253,16.2253,18,7.8441,2.730000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2514,2142,640,0,0,0,0,sov,PM,1.01,0,1,1,0.0,22.9,22.8877,22.8877,12,7.2785,2.540000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2515,2142,640,0,0,1,0,sov,PM,3.71,0,1,1,0.0,16.5,16.4535,16.4535,18,7.7206,2.540000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2516,2142,645,0,0,0,0,sov,PM,0.54,0,1,1,0.0,23.9,23.9322,23.9322,13,7.8220,3.900000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2517,2142,645,0,0,1,0,sov,PM,5.42,0,1,1,0.0,17.5,17.4981,17.4981,19,8.2641,3.900000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2518,2142,646,0,0,0,0,sov,PM,12.87,0,1,1,0.0,22.2,22.2315,22.2315,21,11.9929,11.640000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2519,2142,647,0,0,0,0,sov,PM,19.63,0,1,1,0.0,16.0,15.9725,15.9725,18,9.3029,21.700001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2520,2142,649,0,0,0,0,sov,PM,2.21,0,1,1,0.0,17.2,17.1723,17.1723,9,4.3670,18.459999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2521,2142,649,0,0,1,0,sov,PM,29.25,0,1,1,0.0,10.7,10.7382,10.7382,15,4.8091,18.459999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2522,2142,650,0,0,0,0,sov,PM,1.90,0,1,1,0.0,17.9,17.8748,17.8748,8,4.4142,20.170000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2523,2142,650,0,0,1,0,sov,PM,26.21,0,1,1,0.0,11.4,11.4406,11.4406,14,4.8563,20.170000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2524,2142,651,0,0,0,0,sov,PM,0.67,0,1,1,0.0,20.7,20.7043,20.7043,10,6.0059,3.430000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2525,2142,651,0,0,1,0,sov,PM,4.91,0,1,1,0.0,14.3,14.2702,14.2702,16,6.4480,3.430000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2526,2142,652,0,0,0,0,sov,PM,2.05,0,1,1,0.0,21.9,21.9088,21.9088,11,6.6450,25.820000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2527,2142,652,0,0,1,0,sov,PM,33.66,0,1,1,0.0,15.5,15.4747,15.4747,17,7.0872,25.820000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2528,2142,653,0,0,0,0,sov,PM,1.04,0,1,1,0.0,21.4,21.4353,21.4353,12,7.0392,3.720000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2529,2142,653,0,0,1,0,sov,PM,5.26,0,1,1,0.0,15.0,15.0011,15.0011,18,7.4813,3.720000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2530,2142,654,0,0,0,0,sov,PM,1.74,0,1,1,0.0,22.5,22.4704,22.4704,14,7.3699,1.660000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2531,2142,654,0,0,1,0,sov,PM,3.08,0,1,1,0.0,16.0,16.0362,16.0362,20,7.8120,1.660000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2532,2142,2061,0,0,0,0,sov,PM,0.38,0,1,1,0.0,19.4,19.3572,19.3572,9,5.4876,4.780000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2533,2142,2061,0,0,1,0,sov,PM,6.68,0,1,1,0.0,12.9,12.9230,12.9230,15,5.9297,4.780000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2534,2142,2125,0,0,0,0,sov,PM,1.00,0,1,1,0.0,10.2,10.1935,10.1935,7,4.8938,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2535,2142,2136,0,0,0,0,sov,PM,1.00,0,1,1,0.0,11.8,11.8128,11.8128,11,5.6258,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2536,2142,2137,0,0,0,0,sov,PM,1.00,0,1,1,0.0,14.9,14.9275,14.9275,13,7.5870,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2537,2142,2146,0,0,0,0,sov,PM,1.00,0,1,1,0.0,8.8,8.8157,8.8157,8,4.5441,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2538,2142,2147,0,0,0,0,sov,PM,1.00,0,1,1,0.0,15.1,15.1143,15.1143,13,7.6493,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2539,2142,2197,0,0,0,0,sov,PM,1.05,0,1,1,0.0,24.1,24.0739,24.0739,14,7.9492,1.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2540,2142,2197,0,0,1,0,sov,PM,1.79,0,1,1,0.0,17.6,17.6398,17.6398,20,8.3913,1.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2541,2146,1,0,0,0,0,sov,PM,1.00,0,1,1,0.0,15.4,15.4391,15.4391,19,11.3022,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2542,2146,2,0,0,0,0,sov,PM,0.79,0,1,1,0.0,27.8,27.8435,27.8435,17,11.0507,10.830000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2543,2146,2,0,0,1,0,sov,PM,14.17,0,1,1,0.0,21.4,21.4093,21.4093,23,11.4928,10.830000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2544,2146,3,0,0,0,0,sov,PM,2.32,0,1,1,0.0,25.3,25.3095,25.3095,15,10.3194,1.390000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2545,2146,3,0,0,1,0,sov,PM,3.07,0,1,1,0.0,18.9,18.8754,18.8754,21,10.7615,1.390000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2546,2146,8,0,0,0,0,sov,PM,4.10,0,1,1,0.0,18.1,18.0679,18.0679,21,11.8187,5.540000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2547,2146,9,0,0,0,0,sov,PM,0.56,0,1,1,0.0,24.6,24.5734,24.5734,15,9.7473,3.280000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2548,2146,9,0,0,1,0,sov,PM,4.61,0,1,1,0.0,18.1,18.1393,18.1393,21,10.1894,3.280000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2549,2146,10,0,0,0,0,sov,PM,0.57,0,1,1,0.0,25.1,25.0961,25.0961,17,9.9922,1.970000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2550,2146,10,0,0,1,0,sov,PM,2.93,0,1,1,0.0,18.7,18.6620,18.6620,23,10.4343,1.970000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2551,2146,12,0,0,0,0,sov,PM,0.55,0,1,1,0.0,24.3,24.3328,24.3328,16,9.7096,2.770000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2552,2146,12,0,0,1,0,sov,PM,1.46,0,1,1,0.0,17.9,17.8987,17.8987,22,10.1517,2.770000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2553,2146,12,0,0,2,0,sov,PM,2.11,0,1,1,0.0,18.0,17.9763,17.9763,21,10.2158,2.770000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2554,2146,14,0,0,0,0,sov,PM,1.08,0,1,1,0.0,16.1,16.0966,16.0966,17,9.4572,2.190000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2555,2146,17,0,0,0,0,sov,PM,1.00,0,1,1,0.0,12.7,12.7491,12.7491,12,7.5650,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2556,2146,19,0,0,0,0,sov,PM,1.38,0,1,1,0.0,23.9,23.9095,23.9095,15,9.4454,1.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2557,2146,19,0,0,1,0,sov,PM,2.09,0,1,1,0.0,17.5,17.4754,17.4754,21,9.8876,1.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2558,2146,602,0,0,0,0,sov,PM,1.00,0,1,1,0.0,24.1,24.0731,24.0731,20,12.6418,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2559,2146,617,0,0,0,0,sov,PM,1.00,0,1,1,0.0,16.0,15.9891,15.9891,14,9.1468,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2560,2146,619,0,0,0,0,sov,PM,1.00,0,1,1,0.0,12.9,12.8915,12.8915,11,7.0152,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
